PERSON_ID,NAME,DURATION,SITE,TIME
228,Anthony Young,5667.879428,273,12/08/2020 11:21
229,Ashley Bell,156.9445662,119,12/08/2020 11:22
230,Cameron Mills,4259.624465,264,12/08/2020 11:20
231,James Oneal,6770.819355,138,12/08/2020 11:10
232,Brenda Palmer,542.9683151,271,12/08/2020 11:12
233,Melissa Dixon,1908.914715,187,12/08/2020 11:05
234,Stephen Thompson,10328.54361,293,12/08/2020 11:27
235,Mark Gregory,4254.725186,58,12/08/2020 11:12
236,Charles Maldonado,1057.819923,35,12/08/2020 11:09
237,Jamie Barnes,3397.797531,269,12/08/2020 11:21
238,Cynthia Brandt,218.3925471,228,12/08/2020 11:05
239,Darrell Hale,1341.93126,264,12/08/2020 11:26
240,Duane Herring,5466.511252,268,12/08/2020 11:09
241,Donna Love,513.4624882,216,12/08/2020 11:14
242,John Logan,1515.316426,23,12/08/2020 11:18
243,Jennifer Faulkner,1429.572995,173,12/08/2020 11:29
244,Rebecca Thompson,3473.773621,35,12/08/2020 11:12
245,Matthew Vazquez,1485.546209,225,12/08/2020 11:00
246,Judy Yu,6529.654898,170,12/08/2020 11:12
247,Jessica Guerrero,1312.150276,293,12/08/2020 11:10
248,Susan Reed,363.2453441,131,12/08/2020 11:26
249,Jeremy Cruz,4804.034752,248,12/08/2020 11:20
250,Jennifer Haas,1675.118366,62,12/08/2020 11:26
251,Michael Lyons,789.9317426,96,12/08/2020 11:01
252,Jason West,1980.758505,277,12/08/2020 11:01
253,Michelle Downs,2442.71078,217,12/08/2020 11:24
254,Jacqueline Wyatt,2016.047015,192,12/08/2020 11:06
255,Cody Day,2383.496758,23,12/08/2020 11:21
256,Kayla Petersen,3352.556984,289,12/08/2020 11:15
257,James Perry,3491.647178,265,12/08/2020 11:10
258,Mark Simon,353.061112,17,12/08/2020 11:22
259,Elizabeth Smith,6092.459805,210,12/08/2020 11:06
260,Daniel Ross,6516.900404,109,12/08/2020 11:23
261,Thomas Oneal,1308.695897,197,12/08/2020 11:29
262,Mitchell Williams,310.1045263,97,12/08/2020 11:06
263,Kevin King,2198.657352,188,12/08/2020 11:05
264,Elizabeth Odom,1329.82388,282,12/08/2020 11:10
265,Brady Daniels,984.4417061,240,12/08/2020 11:19
266,Stephen Pena,507.1247969,51,12/08/2020 11:10
267,James Johnson,3611.398135,46,12/08/2020 11:06
268,Jennifer Bell,1139.710829,208,12/08/2020 11:01
269,Wendy Brown,3721.394811,90,12/08/2020 11:29
270,Jeremy Schultz,4048.782446,181,12/08/2020 11:13
271,Johnathan Miller,538.8613493,58,12/08/2020 11:04
272,Sharon Bowers,5025.261286,114,12/08/2020 11:13
273,Adrian Jones,7702.751437,180,12/08/2020 11:08
274,Tina Anderson,7815.394136,249,12/08/2020 11:22
275,Emily Koch,3305.576825,297,12/08/2020 11:00
276,Katelyn Thompson,3776.449178,296,12/08/2020 11:06
277,Shane Mayer,4663.954839,91,12/08/2020 11:20
278,Tina Murphy,4289.28841,291,12/08/2020 11:12
279,Mrs. Jill Allen,2270.943774,41,12/08/2020 11:27
280,Jeffrey Mueller,4766.751893,264,12/08/2020 11:23
281,Patrick Eaton,1492.615911,69,12/08/2020 11:15
282,Jason Meyer,4423.377561,100,12/08/2020 11:28
283,Derek Barnett,2469.528933,276,12/08/2020 11:19
284,Charles Martinez,1400.193091,223,12/08/2020 11:27
285,Jesse Huber,2146.952274,206,12/08/2020 11:02
286,Kendra Olson,520.6301166,214,12/08/2020 11:03
287,Nicole Gross,906.4275978,117,12/08/2020 11:12
288,Elizabeth Hill,1208.85234,105,12/08/2020 11:23
289,Christina Willis,13492.65998,68,12/08/2020 11:13
290,Anthony Mitchell,893.8912952,24,12/08/2020 11:21
291,Janet Hall,52.69701826,219,12/08/2020 11:22
292,Amanda Lang,4537.712144,65,12/08/2020 11:06
293,Jacqueline Roberson,1.645543556,96,12/08/2020 11:14
294,Sharon Obrien,1749.819157,68,12/08/2020 11:25
295,Steven Johnson,1015.788793,214,12/08/2020 11:21
296,Rebecca Rodriguez,1956.495908,240,12/08/2020 11:09
297,Nicole Anderson,905.4650921,130,12/08/2020 11:04
298,Steven Mcdonald,7476.605453,115,12/08/2020 11:22
299,Kimberly Boyd,4440.737834,227,12/08/2020 11:25
0,Amy Berger,914.4334642,199,12/08/2020 11:35
1,Michael Curry,1528.201271,164,12/08/2020 11:51
2,Robert Ramirez,732.7005452,249,12/08/2020 11:50
3,Derek Gonzalez,246.0147209,112,12/08/2020 11:34
4,Gregory Fischer,245.7371142,59,12/08/2020 11:34
5,Erica Walker,2310.300051,230,12/08/2020 11:53
6,Bradley Collins,1151.655718,281,12/08/2020 11:30
7,James Rodriguez,1621.307326,237,12/08/2020 11:37
8,Brandy Padilla,7552.559311,179,12/08/2020 11:43
9,Mark Taylor,5486.395557,278,12/08/2020 11:40
10,Molly Norris,4891.65378,47,12/08/2020 11:53
11,Dillon Jenkins,618.7196585,123,12/08/2020 11:57
12,Lisa Smith,2352.85692,227,12/08/2020 11:30
13,Lauren Gonzalez,1135.356337,134,12/08/2020 11:33
14,James Dean,7966.723258,82,12/08/2020 11:46
15,Sheila Cook,4664.04247,123,12/08/2020 11:55
16,Cassandra Wolfe,6617.675922,170,12/08/2020 11:43
17,Trevor Le,1299.750183,52,12/08/2020 11:50
18,Laura Yang,1904.637163,259,12/08/2020 11:48
19,Ryan Barrett,1537.77664,135,12/08/2020 11:42
20,John Sullivan,3182.95337,0,12/08/2020 11:58
21,Laurie Jordan,3123.802758,13,12/08/2020 11:37
22,Lori Smith,3531.783297,2,12/08/2020 11:36
23,Jennifer Whitehead,1155.937579,53,12/08/2020 11:39
24,Matthew Holland,11638.44306,99,12/08/2020 11:54
25,Jenna Garcia,1273.717822,166,12/08/2020 11:39
26,Hannah Walker,648.9781647,272,12/08/2020 11:46
27,Tony Wong,7398.026301,21,12/08/2020 11:40
28,Christie Lee,2730.579752,127,12/08/2020 11:50
29,Kevin Hood,223.1459612,234,12/08/2020 11:42
30,Ashley Booth,299.0523116,16,12/08/2020 11:55
31,Neil Miller Jr.,3559.212205,289,12/08/2020 11:37
32,Sarah Mejia,1695.035303,264,12/08/2020 11:56
33,Kara Mcguire,4094.94092,69,12/08/2020 11:59
34,Leslie Barker,2690.464455,134,12/08/2020 11:55
35,Jennifer Anderson,1163.992874,212,12/08/2020 11:31
36,Savannah Torres,6531.650153,197,12/08/2020 11:53
37,Laura Daniel,145.1938078,251,12/08/2020 11:49
38,Mary Collins,330.0144727,12,12/08/2020 11:44
39,Mark Mcclure,4704.02277,57,12/08/2020 11:46
40,Matthew Mahoney,2232.535855,212,12/08/2020 11:40
41,Renee Hancock,6907.895609,205,12/08/2020 11:41
42,David Chavez Jr.,9273.360875,5,12/08/2020 11:58
43,Douglas Brown,2590.136352,192,12/08/2020 11:55
44,Whitney Harper,10444.54203,253,12/08/2020 11:30
45,Michael Robinson,1391.829338,32,12/08/2020 11:51
46,Heather Saunders,3854.499373,89,12/08/2020 11:58
47,Mark Massey,2389.005519,289,12/08/2020 11:44
48,Ann Smith,6967.632611,38,12/08/2020 11:56
49,Tyler Acevedo,1247.340735,215,12/08/2020 11:40
50,Ryan Hernandez,1878.652386,76,12/08/2020 11:33
51,Melinda Douglas,832.9412104,168,12/08/2020 11:56
52,Michelle Brooks,3798.378704,132,12/08/2020 11:57
53,Jennifer Guzman,4031.322115,81,12/08/2020 11:34
54,Maria Johnson,3586.807497,171,12/08/2020 11:38
55,Lisa Rogers,3846.466515,36,12/08/2020 11:57
56,Heather Stone,278.6334713,113,12/08/2020 11:42
57,Anna Davis,2330.320207,290,12/08/2020 11:36
58,Courtney Lee,1643.155027,18,12/08/2020 11:42
59,Harold Medina,3019.893809,39,12/08/2020 11:33
60,Brandy Brewer,272.6613582,142,12/08/2020 11:57
61,Richard Jacobs,15991.66415,24,12/08/2020 11:59
62,Bobby Lopez,11533.75991,202,12/08/2020 11:58
63,Bethany Schroeder,3322.303512,250,12/08/2020 11:59
64,Christopher Turner,443.8672684,88,12/08/2020 11:36
65,Matthew Watson,4903.260159,272,12/08/2020 11:35
66,Austin Shelton,2481.402103,242,12/08/2020 11:36
67,Christopher Cantu,2566.207241,186,12/08/2020 11:44
68,Amanda Taylor,163.1892835,2,12/08/2020 11:43
69,Jennifer Wall,1311.135238,217,12/08/2020 11:32
70,Rachel Davis,7337.624607,233,12/08/2020 11:48
71,John Gutierrez,5374.49689,272,12/08/2020 11:32
72,Rhonda West,24.0495365,286,12/08/2020 11:31
73,Karen Wallace,283.7929293,148,12/08/2020 11:30
74,Destiny Young,407.9516201,72,12/08/2020 11:49
75,William Johnson,3413.639648,84,12/08/2020 11:41
76,Nicole Wise,5139.135522,135,12/08/2020 11:59
77,Kimberly Barnes,4258.203519,228,12/08/2020 11:45
78,Richard Smith,1833.670756,50,12/08/2020 11:37
79,Claudia Duran,1044.733213,103,12/08/2020 11:45
80,Dawn Larson,1447.697928,227,12/08/2020 11:37
81,Aaron Solomon,4273.402532,14,12/08/2020 11:42
82,Gregory Blair,1680.549012,222,12/08/2020 11:40
83,Christopher Anthony,579.8886998,91,12/08/2020 11:38
84,Melissa Mccormick,576.0407162,10,12/08/2020 11:51
85,Crystal Hansen,2171.052438,99,12/08/2020 11:36
86,Janet Mcdonald,3658.994285,38,12/08/2020 11:33
87,Marissa Small,3378.930347,5,12/08/2020 11:48
88,Lauren Davis,12353.24677,198,12/08/2020 11:52
89,Kyle Garcia,2003.273276,149,12/08/2020 11:40
90,Nancy Morgan,2247.072198,141,12/08/2020 11:37
91,Anna Rivera,2010.055695,132,12/08/2020 11:49
92,Ryan Griffith,11709.9158,145,12/08/2020 11:40
93,Jessica Lynch,8440.65535,96,12/08/2020 11:35
94,Sara Duncan,1338.417548,172,12/08/2020 11:56
95,Charles Harris,1605.721526,7,12/08/2020 11:30
96,Sabrina Hernandez,1056.863679,237,12/08/2020 11:40
97,Jaclyn Johnson,1196.912787,134,12/08/2020 11:53
98,Robert Reed,7497.292218,72,12/08/2020 11:42
99,Linda Barrera,8393.451458,197,12/08/2020 11:58
100,Ashley Downs,2905.504469,188,12/08/2020 11:59
101,Connie Morales,446.1033205,7,12/08/2020 11:33
102,Jose Ortiz,1887.173507,196,12/08/2020 11:46
103,Sara Gonzalez,1609.956963,117,12/08/2020 11:41
104,Melissa Baker,703.9035205,227,12/08/2020 11:45
105,Sarah Johnson,992.121102,180,12/08/2020 11:47
106,Jeremy Brown,4773.895681,144,12/08/2020 11:46
107,Lisa Hill,2656.520039,185,12/08/2020 11:34
108,Darren Yates,3438.507685,22,12/08/2020 11:59
109,Kevin Gutierrez,4826.760721,201,12/08/2020 11:52
110,Derek Reyes,689.0598836,185,12/08/2020 11:43
111,Tyrone Mcconnell,1619.789714,282,12/08/2020 11:30
112,Jennifer Pham,527.8277494,201,12/08/2020 11:55
113,Tina Gillespie,2902.511152,169,12/08/2020 11:53
114,Lisa Flores,1168.263891,110,12/08/2020 11:44
115,Sean Green,46.96330883,272,12/08/2020 11:51
116,Leslie Keith,1643.102004,1,12/08/2020 11:37
117,Renee Jackson,5016.310557,10,12/08/2020 11:32
118,Mary Wilson,2085.099975,176,12/08/2020 11:30
119,Grace Wilkins,235.3363878,196,12/08/2020 11:37
120,George Anderson,317.6805781,25,12/08/2020 11:56
121,Rachel Rodriguez,5897.343306,261,12/08/2020 11:32
122,Jennifer Parker,1945.168994,149,12/08/2020 11:48
123,Karen Perkins,546.6658766,1,12/08/2020 11:51
124,Donald Brown II,179.2613469,194,12/08/2020 11:41
125,Mathew Prince,2180.570051,270,12/08/2020 11:36
126,Jeffery Mcclain,2600.566022,267,12/08/2020 11:52
127,Courtney Bentley,19.81275353,216,12/08/2020 11:49
128,Dwayne Padilla,2361.000052,139,12/08/2020 11:54
129,Tammy Maldonado,1310.614425,272,12/08/2020 11:33
130,Stacey Frank,2462.12104,232,12/08/2020 11:43
131,James Savage,1552.854706,251,12/08/2020 11:53
132,Kevin Hill,1809.305716,189,12/08/2020 11:58
133,Sabrina Bennett,154.9132757,228,12/08/2020 11:37
134,Danny Silva,214.0609123,125,12/08/2020 11:58
135,Zachary Casey,1024.388432,104,12/08/2020 11:51
136,Joseph Rasmussen,1149.023491,70,12/08/2020 11:51
137,Christie Olson,4420.338977,241,12/08/2020 11:44
138,Stephanie Daugherty,591.0288498,119,12/08/2020 11:38
139,Samantha Richardson,363.1126217,13,12/08/2020 11:53
140,Janet Vaughn,2437.660704,166,12/08/2020 11:39
141,Laura Duncan,3786.430902,45,12/08/2020 11:37
142,Cynthia Middleton,8057.045063,206,12/08/2020 11:43
143,Clayton Holden,2282.800451,213,12/08/2020 11:35
144,Justin Mills,1118.269918,74,12/08/2020 11:35
145,Craig Nguyen,107.7729234,263,12/08/2020 11:51
146,Charles Jones,2447.497228,209,12/08/2020 11:37
147,Amanda Smith,5565.900699,202,12/08/2020 11:44
148,Amy Anderson,271.5640189,94,12/08/2020 11:30
149,James Vance,2396.70679,128,12/08/2020 11:38
150,Candace Miller,2106.433626,115,12/08/2020 11:57
151,Ashley Norris,7703.656846,224,12/08/2020 11:35
152,Cynthia Noble,4251.073211,154,12/08/2020 11:38
153,Regina Lee,3258.714721,140,12/08/2020 11:42
154,Jason Williams,17686.79845,93,12/08/2020 11:33
155,John Coleman,1505.410485,245,12/08/2020 11:44
156,Richard Bray,3794.633363,87,12/08/2020 11:31
157,Ariana Taylor,4670.073045,242,12/08/2020 11:31
158,Jeffrey Johnson,1911.244574,39,12/08/2020 11:39
159,Steven Wilson,1884.497579,274,12/08/2020 11:32
160,Catherine Thomas,1170.623027,22,12/08/2020 11:57
161,Steven Johnson,1257.79763,180,12/08/2020 11:39
162,Lauren Evans,2520.765964,205,12/08/2020 11:57
163,Kristin Webster,264.4098001,294,12/08/2020 11:43
164,Sean Rodriguez,1871.974701,174,12/08/2020 11:48
165,Craig Contreras,7754.697274,151,12/08/2020 11:30
166,Blake Anthony,3560.017113,92,12/08/2020 11:46
167,Todd Woods,285.7622871,147,12/08/2020 11:55
168,Marissa Kramer,8423.638272,195,12/08/2020 11:37
169,Bianca Brown,7634.27704,211,12/08/2020 11:54
170,Michelle Meadows,6364.591735,200,12/08/2020 11:45
171,Michelle Ramirez,1165.071851,292,12/08/2020 11:54
172,Jennifer Moss,6088.317697,107,12/08/2020 11:51
173,Michelle Armstrong,1694.559031,45,12/08/2020 11:48
174,Jeffrey Walton,4014.695999,115,12/08/2020 11:37
175,Joseph Smith,76.41702088,8,12/08/2020 11:40
176,Jacqueline Trevino,1584.456461,134,12/08/2020 11:43
177,Carol Berry,19.68392442,248,12/08/2020 11:46
178,Christian Payne,302.5395028,145,12/08/2020 11:43
179,Crystal Roberts,1788.305228,36,12/08/2020 11:30
180,Edgar Bradford,2339.086841,150,12/08/2020 11:54
181,Edward Richards,6478.070561,92,12/08/2020 11:49
182,Mrs. Holly Solomon,1317.089044,259,12/08/2020 11:40
183,Amanda Ramirez,549.1935317,212,12/08/2020 11:50
184,Emma Thompson,428.192346,132,12/08/2020 11:36
185,Michael Haney,4308.537745,219,12/08/2020 11:49
186,Gary Simmons,3127.851375,43,12/08/2020 11:35
187,George Valdez,3494.533158,202,12/08/2020 11:34
188,Travis Livingston,1977.000372,140,12/08/2020 11:34
189,Ann Collins,29.09141021,124,12/08/2020 11:53
190,Leslie Robinson,3683.66499,96,12/08/2020 11:53
191,Nicholas Taylor,2047.587787,162,12/08/2020 11:36
192,Jacob Byrd,760.2016205,43,12/08/2020 11:39
193,Jessica Howell,2119.512236,212,12/08/2020 11:58
194,Cynthia Mitchell,912.7422392,114,12/08/2020 11:37
195,Jennifer Dawson,3556.729296,1,12/08/2020 11:34
196,Ryan Perez,910.9845775,285,12/08/2020 11:31
197,Brandon Browning,2055.35444,84,12/08/2020 11:58
198,Dr. Stefanie Jimenez DDS,337.4813979,33,12/08/2020 11:44
199,Laurie Cooke,387.687503,293,12/08/2020 11:58
200,Robert Abbott,220.853468,43,12/08/2020 11:43
201,Erica Alvarez,1184.478022,89,12/08/2020 11:47
202,Mark Mason,2492.814375,20,12/08/2020 11:56
203,Rhonda Kaufman,3713.43857,86,12/08/2020 11:51
204,Bobby Kirby,199.2439797,270,12/08/2020 11:41
205,Valerie Heath,9231.474403,167,12/08/2020 11:47
206,William Lynch,4667.907136,297,12/08/2020 11:31
207,Timothy Dawson,4739.406726,239,12/08/2020 11:51
208,Danielle Williams,410.2233188,3,12/08/2020 11:58
209,Jeffrey King,2438.991404,78,12/08/2020 11:46
210,Lindsey Henderson,1791.164198,64,12/08/2020 11:53
211,Lauren Rasmussen,5203.717932,24,12/08/2020 11:42
212,James Hall,4559.079414,109,12/08/2020 11:53
213,Tiffany Sanchez,2935.029616,57,12/08/2020 11:31
214,Michelle Johnson,1311.353619,268,12/08/2020 11:46
215,Sabrina Reeves,652.8962711,90,12/08/2020 11:34
216,Kelly Thomas,2569.106294,225,12/08/2020 11:52
217,David Combs,1767.690515,7,12/08/2020 11:48
218,Andrew Sims,7602.851654,104,12/08/2020 11:59
219,Michael Bautista,308.326314,82,12/08/2020 11:40
220,Drew Martin DDS,6596.586035,64,12/08/2020 11:39
221,Eric Rollins,3262.535234,276,12/08/2020 11:38
222,Sheila Brown,3130.869578,137,12/08/2020 11:54
223,Jason Harvey,1062.278599,36,12/08/2020 11:42
224,James Henderson,7088.284419,92,12/08/2020 11:44
225,Gloria Washington,1428.665502,30,12/08/2020 11:57
226,Mario Smith,2603.814753,195,12/08/2020 11:54
227,Jennifer Turner,420.4330693,4,12/08/2020 11:49
228,Anthony Young,2773.785523,142,12/08/2020 11:57
229,Ashley Bell,1141.549044,268,12/08/2020 11:52
230,Cameron Mills,52.1987266,296,12/08/2020 11:31
231,James Oneal,8100.34611,104,12/08/2020 11:30
232,Brenda Palmer,2786.508973,235,12/08/2020 11:51
233,Melissa Dixon,1375.77259,187,12/08/2020 11:47
234,Stephen Thompson,1022.291242,175,12/08/2020 11:30
235,Mark Gregory,1934.364445,158,12/08/2020 11:51
236,Charles Maldonado,1780.198635,35,12/08/2020 11:36
237,Jamie Barnes,6633.870814,269,12/08/2020 11:30
238,Cynthia Brandt,896.2501934,4,12/08/2020 11:40
239,Darrell Hale,13.95972479,245,12/08/2020 11:56
240,Duane Herring,102.0501375,7,12/08/2020 11:42
241,Donna Love,761.1230789,157,12/08/2020 11:35
242,John Logan,905.8963846,137,12/08/2020 11:34
243,Jennifer Faulkner,1252.905006,236,12/08/2020 11:30
244,Rebecca Thompson,2033.425445,15,12/08/2020 11:51
245,Matthew Vazquez,689.8742906,207,12/08/2020 11:45
246,Judy Yu,1693.650491,132,12/08/2020 11:41
247,Jessica Guerrero,3777.984035,87,12/08/2020 11:55
248,Susan Reed,650.7658107,89,12/08/2020 11:37
249,Jeremy Cruz,2776.658159,84,12/08/2020 11:35
250,Jennifer Haas,454.6018713,62,12/08/2020 11:41
251,Michael Lyons,1161.045885,230,12/08/2020 11:59
252,Jason West,1949.885407,238,12/08/2020 11:42
253,Michelle Downs,842.6320756,217,12/08/2020 11:58
254,Jacqueline Wyatt,2483.307242,90,12/08/2020 11:35
255,Cody Day,1726.1366,161,12/08/2020 11:30
256,Kayla Petersen,375.2344296,242,12/08/2020 11:44
257,James Perry,11215.01553,265,12/08/2020 11:36
258,Mark Simon,600.4399821,148,12/08/2020 11:39
259,Elizabeth Smith,2515.790996,210,12/08/2020 11:58
260,Daniel Ross,2532.405385,77,12/08/2020 11:35
261,Thomas Oneal,334.3561731,294,12/08/2020 11:53
262,Mitchell Williams,900.4893774,32,12/08/2020 11:54
263,Kevin King,2261.410553,119,12/08/2020 11:32
264,Elizabeth Odom,453.1161554,282,12/08/2020 11:31
265,Brady Daniels,1590.236086,187,12/08/2020 11:43
266,Stephen Pena,1011.664947,51,12/08/2020 11:42
267,James Johnson,9121.116093,28,12/08/2020 11:54
268,Jennifer Bell,3361.022716,267,12/08/2020 11:47
269,Wendy Brown,3062.478526,73,12/08/2020 11:56
270,Jeremy Schultz,3231.425544,133,12/08/2020 11:48
271,Johnathan Miller,1643.890396,58,12/08/2020 11:43
272,Sharon Bowers,1779.785099,114,12/08/2020 11:55
273,Adrian Jones,3974.084068,64,12/08/2020 11:37
274,Tina Anderson,3704.590826,50,12/08/2020 11:39
275,Emily Koch,1221.752081,188,12/08/2020 11:46
276,Katelyn Thompson,2444.956999,57,12/08/2020 11:58
277,Shane Mayer,1162.567942,91,12/08/2020 11:41
278,Tina Murphy,2783.465686,291,12/08/2020 11:35
279,Mrs. Jill Allen,17.1972311,217,12/08/2020 11:37
280,Jeffrey Mueller,33.5250178,212,12/08/2020 11:40
281,Patrick Eaton,5999.406248,137,12/08/2020 11:58
282,Jason Meyer,1105.692374,117,12/08/2020 11:34
283,Derek Barnett,910.2207867,180,12/08/2020 11:59
284,Charles Martinez,16859.55921,223,12/08/2020 11:31
285,Jesse Huber,4412.379345,5,12/08/2020 11:44
286,Kendra Olson,8314.389351,214,12/08/2020 11:55
287,Nicole Gross,2807.903317,165,12/08/2020 11:47
288,Elizabeth Hill,3194.220943,3,12/08/2020 11:51
289,Christina Willis,1075.626537,68,12/08/2020 11:43
290,Anthony Mitchell,385.9906966,15,12/08/2020 11:31
291,Janet Hall,1255.149517,132,12/08/2020 11:44
292,Amanda Lang,1953.776078,80,12/08/2020 11:40
293,Jacqueline Roberson,2082.597698,96,12/08/2020 11:48
294,Sharon Obrien,846.9186722,68,12/08/2020 11:42
295,Steven Johnson,8275.46241,183,12/08/2020 11:58
296,Rebecca Rodriguez,1645.808765,59,12/08/2020 11:48
297,Nicole Anderson,9324.905716,135,12/08/2020 11:52
298,Steven Mcdonald,4518.6783,115,12/08/2020 11:55
299,Kimberly Boyd,2668.194238,227,12/08/2020 11:54
0,Amy Berger,3513.749197,260,12/08/2020 12:25
1,Michael Curry,502.436641,263,12/08/2020 12:25
2,Robert Ramirez,1624.522095,14,12/08/2020 12:23
3,Derek Gonzalez,305.5176421,164,12/08/2020 12:04
4,Gregory Fischer,5549.86881,270,12/08/2020 12:09
5,Erica Walker,665.584553,74,12/08/2020 12:04
6,Bradley Collins,2746.721711,127,12/08/2020 12:25
7,James Rodriguez,5022.614212,237,12/08/2020 12:23
8,Brandy Padilla,2812.292528,81,12/08/2020 12:11
9,Mark Taylor,9053.644408,251,12/08/2020 12:24
10,Molly Norris,3626.886151,276,12/08/2020 12:17
11,Dillon Jenkins,583.1155922,123,12/08/2020 12:23
12,Lisa Smith,3593.654478,185,12/08/2020 12:05
13,Lauren Gonzalez,5080.129416,106,12/08/2020 12:14
14,James Dean,900.7651427,116,12/08/2020 12:12
15,Sheila Cook,2628.229891,216,12/08/2020 12:12
16,Cassandra Wolfe,734.5474982,170,12/08/2020 12:13
17,Trevor Le,499.5366859,0,12/08/2020 12:29
18,Laura Yang,6702.362166,259,12/08/2020 12:25
19,Ryan Barrett,9287.677966,38,12/08/2020 12:03
20,John Sullivan,2703.528083,126,12/08/2020 12:01
21,Laurie Jordan,359.6975226,11,12/08/2020 12:06
22,Lori Smith,585.4674872,91,12/08/2020 12:00
23,Jennifer Whitehead,1726.378703,2,12/08/2020 12:11
24,Matthew Holland,3562.25536,15,12/08/2020 12:13
25,Jenna Garcia,5061.742443,234,12/08/2020 12:23
26,Hannah Walker,479.9504911,272,12/08/2020 12:16
27,Tony Wong,2721.957135,21,12/08/2020 12:17
28,Christie Lee,98.00830138,127,12/08/2020 12:23
29,Kevin Hood,447.8674487,206,12/08/2020 12:03
30,Ashley Booth,1876.521972,16,12/08/2020 12:18
31,Neil Miller Jr.,4613.337122,294,12/08/2020 12:10
32,Sarah Mejia,3194.106637,58,12/08/2020 12:23
33,Kara Mcguire,1233.113361,69,12/08/2020 12:21
34,Leslie Barker,1276.520333,183,12/08/2020 12:16
35,Jennifer Anderson,3702.3602,22,12/08/2020 12:22
36,Savannah Torres,563.9757161,105,12/08/2020 12:05
37,Laura Daniel,4010.522648,145,12/08/2020 12:27
38,Mary Collins,1189.562784,223,12/08/2020 12:15
39,Mark Mcclure,9455.539461,168,12/08/2020 12:19
40,Matthew Mahoney,1234.227743,298,12/08/2020 12:13
41,Renee Hancock,4322.967609,73,12/08/2020 12:15
42,David Chavez Jr.,9067.712263,6,12/08/2020 12:15
43,Douglas Brown,6692.653682,192,12/08/2020 12:21
44,Whitney Harper,1784.39768,82,12/08/2020 12:21
45,Michael Robinson,6796.457626,277,12/08/2020 12:19
46,Heather Saunders,888.868876,19,12/08/2020 12:13
47,Mark Massey,3775.825422,289,12/08/2020 12:06
48,Ann Smith,1771.675438,184,12/08/2020 12:11
49,Tyler Acevedo,6594.331732,57,12/08/2020 12:26
50,Ryan Hernandez,224.0482918,201,12/08/2020 12:23
51,Melinda Douglas,1049.060215,168,12/08/2020 12:12
52,Michelle Brooks,1247.09216,277,12/08/2020 12:17
53,Jennifer Guzman,3365.011821,81,12/08/2020 12:04
54,Maria Johnson,377.3570544,129,12/08/2020 12:08
55,Lisa Rogers,1647.645916,233,12/08/2020 12:29
56,Heather Stone,5890.668944,113,12/08/2020 12:00
57,Anna Davis,3374.136658,225,12/08/2020 12:26
58,Courtney Lee,1276.355482,104,12/08/2020 12:11
59,Harold Medina,3607.695103,39,12/08/2020 12:08
60,Brandy Brewer,4031.616151,261,12/08/2020 12:20
61,Richard Jacobs,394.9184364,161,12/08/2020 12:24
62,Bobby Lopez,2377.502921,150,12/08/2020 12:15
63,Bethany Schroeder,245.9827889,250,12/08/2020 12:01
64,Christopher Turner,6964.305022,226,12/08/2020 12:10
65,Matthew Watson,1088.119801,297,12/08/2020 12:27
66,Austin Shelton,4067.514967,45,12/08/2020 12:17
67,Christopher Cantu,3627.040745,20,12/08/2020 12:29
68,Amanda Taylor,5565.377141,160,12/08/2020 12:03
69,Jennifer Wall,5481.68339,217,12/08/2020 12:12
70,Rachel Davis,2523.467636,91,12/08/2020 12:02
71,John Gutierrez,712.459376,162,12/08/2020 12:20
72,Rhonda West,100.0051662,164,12/08/2020 12:11
73,Karen Wallace,1901.352969,63,12/08/2020 12:18
74,Destiny Young,7164.743723,72,12/08/2020 12:09
75,William Johnson,7023.935498,84,12/08/2020 12:13
76,Nicole Wise,1441.813107,9,12/08/2020 12:10
77,Kimberly Barnes,247.919621,251,12/08/2020 12:15
78,Richard Smith,4302.608125,50,12/08/2020 12:03
79,Claudia Duran,352.1934147,103,12/08/2020 12:26
80,Dawn Larson,455.8556045,133,12/08/2020 12:06
81,Aaron Solomon,1036.737557,227,12/08/2020 12:01
82,Gregory Blair,6545.02956,136,12/08/2020 12:09
83,Christopher Anthony,6929.721942,91,12/08/2020 12:28
84,Melissa Mccormick,1278.162448,205,12/08/2020 12:08
85,Crystal Hansen,1355.633221,205,12/08/2020 12:26
86,Janet Mcdonald,1498.297608,90,12/08/2020 12:17
87,Marissa Small,18.60622024,123,12/08/2020 12:06
88,Lauren Davis,2186.694868,83,12/08/2020 12:02
89,Kyle Garcia,7285.558357,248,12/08/2020 12:18
90,Nancy Morgan,3079.871396,184,12/08/2020 12:12
91,Anna Rivera,508.4548191,132,12/08/2020 12:07
92,Ryan Griffith,1539.02365,145,12/08/2020 12:16
93,Jessica Lynch,1890.477991,175,12/08/2020 12:00
94,Sara Duncan,2463.995117,268,12/08/2020 12:15
95,Charles Harris,1578.046707,212,12/08/2020 12:02
96,Sabrina Hernandez,386.6685282,189,12/08/2020 12:14
97,Jaclyn Johnson,7935.462961,163,12/08/2020 12:12
98,Robert Reed,1521.070052,31,12/08/2020 12:03
99,Linda Barrera,1926.805214,197,12/08/2020 12:00
100,Ashley Downs,4417.108513,46,12/08/2020 12:15
101,Connie Morales,7291.830721,70,12/08/2020 12:25
